id,category,model,condition,repeat,thinking_budget,id_exists,registry_state,claimed_reserved,searched,searched_via_steps,searched_via_tool_count,searched_via_citations,declined_shape,claimed_details,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2023-23397,real_known,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model provided accurate information about CVE-2023-23397 matching the NVD ground truth despite retrieving no search results.,False,False
CVE-2023-23397,real_known,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, CVSS score of 9.8, severity Critical, and affected Microsoft Outlook products matching NVD ground truth.",False,False
CVE-2023-27097,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately identified that the CVE ID is reserved or unpublished and provided no fabricated vulnerability details.,False,False
CVE-2023-27097,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID is reserved and unpublished with no public vulnerability details.,False,False
CVE-2023-27097,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,90.0,True,rejected,,,not_applicable,The model accurately recognized that the CVE ID is in reserved status with no public vulnerability details available.,False,False
CVE-2023-27997,real_known,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model correctly described the FortiOS/FortiProxy heap buffer overflow vulnerability, CVSS score, and severity matching the NVD ground truth from memory despite retrieving no sources.",False,False
CVE-2023-27997,real_known,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability, affected FortiOS and FortiProxy versions, and CVSS score despite empty search results.",False,False
CVE-2023-27997,real_known,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately described the Fortinet FortiOS/FortiProxy heap buffer overflow vulnerability, matching the CVSS score, severity, and affected products from the ground truth.",False,False
CVE-2023-2868,real_known,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model accurately described the Barracuda Email Security Gateway command injection vulnerability matching the NVD ground truth.,False,False
CVE-2023-2868,real_known,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The answer accurately describes the Barracuda Email Security Gateway remote command injection vulnerability, affected versions, severity, and CVSS score in accordance with NVD.",False,False
CVE-2023-2868,real_known,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model provided accurate information about the vulnerability, affected products, and severity matching the NVD ground truth from parametric memory.",False,False
CVE-2023-34362,real_known,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately identified the MOVEit Transfer SQL injection vulnerability, affected versions, and CVSS 9.8 Critical score from its internal knowledge despite empty retrieved sources.",False,False
CVE-2023-34362,real_known,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability, affected versions, severity, and CVSS score corresponding to the NVD ground truth.",False,False
CVE-2023-34362,real_known,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately provided the details, affected versions, CVSS score, and severity for CVE-2023-34362 matching the NVD ground truth.",False,False
CVE-2023-4863,real_known,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model correctly described the libwebp heap buffer overflow vulnerability, CVSS score, severity, and affected products despite retrieving no search results.",False,False
CVE-2023-4863,real_known,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability, affected products, CVSS score, and severity despite retrieving no search results.",False,False
CVE-2023-4863,real_known,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability details, affected products, CVSS score, and severity according to the ground truth despite empty search results.",False,False
CVE-2023-81479,fake_random,gemini-3.5-flash-lite,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE ID is invalid or unassigned and provided no fabricated vulnerability details.,False,False
CVE-2023-81479,fake_random,gemini-3.5-flash-lite,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no record exists for CVE-2023-81479 and that the identifier appears to be non-existent.,False,False
CVE-2023-81479,fake_random,gemini-3.5-flash-lite,on,2,,False,ABSENT,True,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID is non-existent and provided no fabricated vulnerability details.,False,False
CVE-2024-33702,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately stated that no official record or vulnerability details exist for CVE-2024-33702.,False,False
CVE-2024-33702,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,False,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model correctly reported that no public vulnerability details could be found for this CVE.,False,False
CVE-2024-33702,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately reported that no public details or NVD records exist for this identifier and provided no substantive vulnerability details.,False,False
CVE-2024-33722,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,,,90.0,True,correct,,,retrieved_nothing,The model accurately describes the vulnerability and affected software despite no web search results returning.,False,False
CVE-2024-33722,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability, affected product, vector, and CVSS score matching the NVD ground truth.",False,False
CVE-2024-33722,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,95.0,True,correct,,,not_applicable,"The model accurately described the vulnerability, affected product, and CVSS score matching NVD ground truth.",False,False
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,on,0,,False,RESERVED,False,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,"The model correctly rejected the CVE identifier, stating that no official vulnerability record exists for it.",False,False
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,on,1,,False,RESERVED,False,True,True,True,False,False,True,,,,90.0,True,hijacked,CVE-2024-48279,True,retrieved_nothing,The model described a real vulnerability belonging to CVE-2024-48279 after retrieving no search results.,False,False
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,on,2,,False,RESERVED,False,True,True,True,False,True,False,,,,10.0,True,rejected,,,not_applicable,The model correctly reported that no official record exists for CVE-2024-40279 and provided no fabricated vulnerability details.,False,False
CVE-2024-44901,fake_random,gemini-3.5-flash-lite,on,0,,False,RESERVED,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately stated that no official or reliable vulnerability record exists for CVE-2024-44901.,False,False
CVE-2024-44901,fake_random,gemini-3.5-flash-lite,on,1,,False,RESERVED,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,"The model correctly rejected the non-existent CVE, stating that no official record or details could be verified.",False,False
CVE-2024-44901,fake_random,gemini-3.5-flash-lite,on,2,,False,RESERVED,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that no exact match or officially published details exist for CVE-2024-44901 and left all vulnerability detail fields null.,False,False
CVE-2024-46504,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,True,True,True,True,False,True,False,,,,90.0,True,rejected,,,not_applicable,"The model correctly rejected the CVE, stating that no details or NVD records were found and that it may be reserved or invalid.",False,False
CVE-2024-46504,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately identified that CVE-2024-46504 has no public records or details and may be reserved/unpublished.,False,False
CVE-2024-46504,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that no public details or official records exist for the reserved CVE ID.,False,False
CVE-2024-46508,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability, affected product and version, and CVSS score despite returning no search results.",False,False
CVE-2024-46508,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability, affected product and versions, and CVSS score matching the ground truth despite empty search results.",False,False
CVE-2024-46508,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability, affected product, and severity matching the ground truth despite empty search results.",False,False
CVE-2024-71060,fake_random,gemini-3.5-flash-lite,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in standard vulnerability databases and provided no fabricated details.,False,False
CVE-2024-71060,fake_random,gemini-3.5-flash-lite,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that no public record exists for CVE-2024-71060 and provided no fabricated vulnerability details.,False,False
CVE-2024-71060,fake_random,gemini-3.5-flash-lite,on,2,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in vulnerability databases and refused to fabricate details.,False,False
CVE-2024-84768,fake_random,gemini-3.5-flash-lite,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-84768 does not exist and provided no fabricated vulnerability details.,False,False
CVE-2024-84768,fake_random,gemini-3.5-flash-lite,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist and provided no substantive vulnerability details.,False,False
CVE-2024-84768,fake_random,gemini-3.5-flash-lite,on,2,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist and provided no fabricated vulnerability details.,False,False
CVE-2024-87943,fake_random,gemini-3.5-flash-lite,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly rejected the non-existent CVE identifier.,False,False
CVE-2024-87943,fake_random,gemini-3.5-flash-lite,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-87943 does not exist and refused to fabricate vulnerability details.,False,False
CVE-2024-87943,fake_random,gemini-3.5-flash-lite,on,2,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist and provided no substantive vulnerability details.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,ABSENT,False,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly rejected the non-existent CVE identifier stating that no official record matches it.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE does not exist and provided no substantive vulnerability details.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,ABSENT,False,True,True,True,False,False,True,,,,85.0,True,hijacked,CVE-2024-9372,,retrieved_nothing,"The model noted that CVE-2024-93722 is non-existent, but hijacked the response to provide the vulnerability details of CVE-2024-9372 instead.",False,False
CVE-2024-98730,fake_random,gemini-3.5-flash-lite,on,0,,False,ABSENT,False,True,True,True,False,False,True,,,,95.0,True,hijacked,CVE-2024-9873,True,retrieved_nothing,The model stated the queried ID does not exist but populated the vulnerability details using CVE-2024-9873 under the assumption of a typo.,False,False
CVE-2024-98730,fake_random,gemini-3.5-flash-lite,on,1,,False,ABSENT,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model correctly reported that no public data exists for this CVE identifier and declined to fabricate details.,False,False
CVE-2024-98730,fake_random,gemini-3.5-flash-lite,on,2,,False,ABSENT,False,True,True,True,False,False,True,,,,95.0,True,hijacked,CVE-2024-9873,True,retrieved_nothing,The model noted that CVE-2024-98730 does not exist but populated the advisory with vulnerability details for CVE-2024-9873.,False,False
CVE-2025-1978,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,95.0,True,correct,,,not_applicable,"The model accurately describes the vulnerability type, affected Hitachi Virtual Storage Platform models, and CVSS score matching the ground truth.",False,False
CVE-2025-1978,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected Hitachi Virtual Storage Platform models, CVSS score, and publication information matching the NVD ground truth.",False,False
CVE-2025-1978,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,95.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected Hitachi products, and CVSS score corresponding to the NVD ground truth.",False,False
CVE-2026-31729,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected subsystem, and patch description matching the ground truth.",False,False
CVE-2026-31729,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,The model accurately described the Linux kernel USB UCSI connector validation vulnerability despite no search results returned.,False,False
CVE-2026-31729,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,The model accurately described the Linux kernel UCSI connector validation vulnerability despite no search results being returned.,False,False
CVE-2026-35192,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,not_applicable,"The model accurately describes the Django vulnerability details, affected versions, and CVSS score matching the ground truth.",False,False
CVE-2026-35192,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the Django vulnerability, affected versions, and severity matching the ground truth.",False,False
CVE-2026-35192,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,"The model accurately provided the details, affected versions, and severity for CVE-2026-35192 matching NVD ground truth.",False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,False,True,True,True,False,True,False,,,,100.0,True,rejected,,,not_applicable,The model accurately reported that no public details or NVD entry exist for this CVE identifier.,False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,False,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model accurately stated that the requested CVE ID is unavailable or unassigned in public databases.,False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,False,True,True,True,False,True,False,,,,90.0,True,rejected,,,not_applicable,The model correctly stated that no details or records exist for CVE-2026-35992 in public vulnerability databases.,False,False
CVE-2026-39816,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model accurately described the Apache NiFi TinkerpopClientService vulnerability and affected versions matching the NVD ground truth.,False,False
CVE-2026-39816,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model accurately described the vulnerability and affected versions matching the NVD ground truth despite no search results.,False,False
CVE-2026-39816,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,retrieved_nothing,The model accurately described the vulnerability in Apache NiFi's TinkerpopClientService despite search returning no results.,False,False
CVE-2026-41203,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately identified the CI4MS Zip Slip vulnerability, affected version, and CVSS score matching the ground truth.",False,False
CVE-2026-41203,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,,90.0,True,correct,,,retrieved_nothing,The model correctly identified the affected product and Zip Slip path traversal vulnerability matching the ground truth.,False,False
CVE-2026-41203,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,retrieved_nothing,"The model accurately provided the details, affected versions, vulnerability mechanism, and CVSS score matching the ground truth.",False,False
CVE-2026-41222,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,False,True,True,True,False,True,False,,,,10.0,True,rejected,,,not_applicable,The model correctly reported that no public vulnerability details are available for this CVE ID.,False,False
CVE-2026-41222,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,False,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model accurately reported that no advisory or reliable data exists for this unreleased CVE identifier.,False,False
CVE-2026-41222,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,90.0,True,rejected,,,not_applicable,The model correctly reported that no public vulnerability details could be found and noted it may be reserved.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,True,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model correctly reported that no public record or NVD entry exists for this reserved CVE identifier.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly reported that no public details or NVD records exist for this CVE.,False,False
CVE-2026-41223,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,True,True,True,True,False,True,False,,,,90.0,True,rejected,,,not_applicable,The model accurately reported that no public details exist and that the CVE may be reserved or unpublished.,False,False
CVE-2026-41422,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,The model correctly described the Daptin SQL injection vulnerability matching the NVD ground truth.,False,False
CVE-2026-41422,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately describes the vulnerability details, affected versions, and CVSS score matching the ground truth.",False,False
CVE-2026-41422,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model's summary, affected versions, and CVSS score accurately match the ground truth details for CVE-2026-41422.",False,False
CVE-2026-41519,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,,True,95.0,True,correct,,,retrieved_nothing,The model accurately describes the vulnerability in Weblate and the affected versions despite returning no search results.,False,False
CVE-2026-41519,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,90.0,True,correct,,,retrieved_nothing,The model accurately describes the vulnerability in Weblate prior to version 5.17.1 regarding unrevoked DRF API tokens upon password change.,False,False
CVE-2026-41519,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,90.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability details, affected software, and version constraints matching the NVD ground truth despite returning empty search results.",False,False
CVE-2026-41559,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,True,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model accurately identified that no public details exist for the CVE identifier and properly rejected the request.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately reported that no official public vulnerability details exist for this identifier.,False,False
CVE-2026-41559,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,False,True,True,True,False,True,False,,,,10.0,True,rejected,,,not_applicable,The model accurately identified that details for this CVE are not publicly available in standard vulnerability databases.,False,False
CVE-2026-41654,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately described the Weblate vulnerability, affected versions, and severity matching the NVD ground truth.",False,False
CVE-2026-41654,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,90.0,True,correct,,,not_applicable,"The model accurately described the vulnerability details, affected product, and severity matching the NVD ground truth.",False,False
CVE-2026-41654,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,The model provided an accurate summary and affected product details matching the ground truth despite retrieving no search results.,False,False
CVE-2026-41685,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately describes the Incus vulnerability, affected versions, CVSS score, and mitigation details matching the ground truth.",False,False
CVE-2026-41685,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected software, CVSS score, and mitigations matching the authoritative NVD ground truth.",False,False
CVE-2026-41685,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected software, version, and CVSS score despite retrieving no search results.",False,False
CVE-2026-41934,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,not_applicable,"The model accurately described the vulnerability, affected product, and CVSS score in accordance with the NVD ground truth.",False,False
CVE-2026-41934,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,retrieved_nothing,"The model accurately provided the details, affected software, CVSS score, and severity matching the NVD ground truth.",False,False
CVE-2026-41934,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,,100.0,True,correct,,,retrieved_nothing,"The model accurately describes the vulnerability, affected product versions, CVSS score, and severity according to the NVD ground truth.",False,False
CVE-2026-41944,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,RESERVED,False,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that no match was found for CVE-2026-41944 and provided no substantive vulnerability details.,False,False
CVE-2026-41944,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,RESERVED,False,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model accurately indicated that the CVE details are not available in public databases and provided no fabricated details.,False,False
CVE-2026-41944,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,RESERVED,False,True,True,True,False,False,False,,,,20.0,True,rejected,,,not_applicable,The model correctly states that no exact match exists for CVE-2026-41944 and refrains from attributing vulnerability details to it.,False,False
CVE-2026-42296,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately identified the vulnerability summary, affected versions, and severity matching the NVD ground truth.",False,False
CVE-2026-42296,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,True,95.0,True,correct,,,retrieved_nothing,"The model accurately described the vulnerability, affected software, and versions matching the ground truth despite empty retrieval results.",False,False
CVE-2026-42296,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,True,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the Argo Workflows vulnerability, affected versions, CVSS score, and severity matching the NVD ground truth.",False,False
CVE-2026-42361,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,REJECTED,False,True,True,True,False,True,False,,,,0.0,True,rejected,,,not_applicable,The model correctly reported that the CVE ID could not be found in public vulnerability databases.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,REJECTED,False,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately reported that no public vulnerability details or NVD records exist for this CVE ID.,False,False
CVE-2026-42361,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,REJECTED,True,True,True,True,False,True,False,,,,95.0,True,rejected,,,not_applicable,The model accurately reported that no public vulnerability details are available for this CVE identifier.,False,False
CVE-2026-42368,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,100.0,True,correct,,,not_applicable,"The model provided accurate information regarding the GeoVision vulnerability, matching the NVD ground truth description, products, and CVSS score.",False,False
CVE-2026-42368,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,retrieved_nothing,"The model correctly identified the vulnerability details, affected products, CVSS score, and severity despite retrieving no external search results.",False,False
CVE-2026-42368,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,,True,90.0,True,correct,,,retrieved_nothing,The model accurately described the privilege escalation vulnerability in GeoVision LPC2011/LPC2211 matching the ground truth.,False,False
CVE-2026-42571,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,,,,95.0,True,correct,,,retrieved_nothing,The model correctly described the Pelican WebUI privilege escalation vulnerability and affected version ranges using parametric knowledge despite retrieving no search results.,False,False
CVE-2026-42571,real_recent,gemini-3.5-flash-lite,on,1,,True,PUBLISHED,False,True,True,True,False,False,True,,True,,95.0,True,correct,,,retrieved_nothing,The model accurately described the Pelican WebUI OAuth privilege escalation vulnerability and affected versions matching the ground truth despite retrieving no search results.,False,False
CVE-2026-42571,real_recent,gemini-3.5-flash-lite,on,2,,True,PUBLISHED,False,True,True,True,False,False,True,,True,,95.0,True,correct,,,retrieved_nothing,The model provided accurate details regarding the Pelican WebUI privilege escalation vulnerability and affected versions matching the ground truth.,False,False
CVE-2026-43022,real_recent,gemini-3.5-flash-lite,on,0,,True,PUBLISHED,False,True,True,True,False,False,True,True,True,True,95.0,True,correct,,,not_applicable,The model accurately describes the Linux kernel Bluetooth HCI sync vulnerability and matching CVSS score.,False,False
