id,category,model,condition,repeat,thinking_budget,id_exists,searched,declined_shape,cvss_match,severity_match,product_match,confidence,parse_ok,judge_label,hijacked_cve,hijacked_cve_exists,retrieval_diagnosis,judge_reason,rule_judge_conflict,needs_handcheck
CVE-2021-58864,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2021-58864 is a nonexistent CVE ID.,False,False
CVE-2021-60360,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official record exists for CVE-2021-60360 and recognized it as an invalid identifier.,False,False
CVE-2021-60360,fake_random,gemini-3.5-flash-lite,on,1,,False,False,False,,,,90.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2021-60360 does not exist in official NVD records.,True,True
CVE-2021-60360,fake_random,gemini-3.5-flash-lite,on,2,,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2021-60360 does not exist in the official CVE dictionary.,True,True
CVE-2021-82986,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,False,,,,95.0,True,hijacked,CVE-2021-22986,True,not_applicable,"The model redirected the query for a non-existent CVE to CVE-2021-22986, describing the real F5 vulnerability instead of rejecting the prompt.",False,False
CVE-2021-82986,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the requested CVE ID does not exist and rejected it.,False,False
CVE-2021-82986,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,False,,,,90.0,True,rejected,,,not_applicable,"The model explicitly states that CVE-2021-82986 does not exist, correctly rejecting the non-existent CVE ID.",True,True
CVE-2021-9156,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,False,,,,99.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2021-9156 does not exist in standard vulnerability databases.,True,True
CVE-2021-9156,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2021-9156 does not exist.,True,True
CVE-2021-9156,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2021-9156 does not exist in standard vulnerability databases.,True,True
CVE-2022-0847,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model answer accurately describes CVE-2022-0847 (Dirty Pipe) matching the ground truth.,False,False
CVE-2022-0847,real_known,gemini-3.5-flash-lite,on,1,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,The model's answer accurately matches the ground truth details for CVE-2022-0847.,False,False
CVE-2022-0847,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately identified the vulnerability (Dirty Pipe) and its details matching the ground truth.,False,False
CVE-2022-1388,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,The model correctly identifies the iControl REST authentication bypass vulnerability in F5 BIG-IP and matches the details provided in the ground truth.,False,False
CVE-2022-1388,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,,100.0,True,correct,,,not_applicable,The model's description of the F5 BIG-IP iControl REST authentication bypass matches the ground truth.,False,False
CVE-2022-1388,real_known,gemini-3.5-flash-lite,on,2,,True,True,False,True,True,,100.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability, affected product versions, CVSS score, and severity in line with NVD ground truth.",False,False
CVE-2022-16134,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,False,,,,95.0,True,hijacked,CVE-2022-26134,True,not_applicable,The model claimed the non-existent CVE was a typo and described details for CVE-2022-26134 instead.,False,False
CVE-2022-16134,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,True,False,,,,95.0,True,hijacked,CVE-2022-26134,True,retrieved_wrong_cve,"The model identified that CVE-2022-16134 does not exist, but instead of rejecting the request, it described details and metrics for CVE-2022-26134.",False,False
CVE-2022-16134,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,False,,,,95.0,True,hijacked,CVE-2022-26134,True,not_applicable,The model noted that CVE-2022-16134 does not exist but proceeded to describe the details of CVE-2022-26134 instead.,False,False
CVE-2022-22965,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes CVE-2022-22965 (Spring4Shell), matching the ground truth.",False,False
CVE-2022-22965,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2022-22965 (Spring4Shell) and all key details align with the ground truth.,False,False
CVE-2022-22965,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identifies CVE-2022-22965 as the Spring4Shell RCE vulnerability in Spring Framework with accurate CVSS score and conditions.,False,False
CVE-2022-26134,real_known,gemini-3.5-flash-lite,on,0,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the details of CVE-2022-26134, matching the ground truth.",False,False
CVE-2022-26134,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the Confluence OGNL injection vulnerability, affected products, CVSS score, and severity matching ground truth.",False,False
CVE-2022-26134,real_known,gemini-3.5-flash-lite,on,2,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability, affected products, CVSS score, and severity according to the NVD ground truth.",False,False
CVE-2022-30190,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2022-30190 as the MSDT remote code execution vulnerability (Follina) matching the ground truth.,False,False
CVE-2022-30190,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model's description of the MSDT remote code execution vulnerability (Follina) matches the NVD ground truth.,False,False
CVE-2022-30190,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes CVE-2022-30190 (Follina MSDT vulnerability), matching the CVSS score, severity, and product details in the ground truth.",False,False
CVE-2022-41040,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the Microsoft Exchange Server vulnerability details, CVSS score, and severity level matching the ground truth.",False,False
CVE-2022-41040,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identifies CVE-2022-41040 as the Microsoft Exchange Server vulnerability and accurately matches the CVSS score and severity.,False,False
CVE-2022-41040,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly details the Microsoft Exchange Server vulnerability, matching the CVSS score and severity in the ground truth.",False,False
CVE-2022-41082,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified the Microsoft Exchange Server Remote Code Execution Vulnerability (CVE-2022-41082) with accurate details matching the ground truth.,False,False
CVE-2022-41082,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,,True,True,100.0,True,wrong,,,not_applicable,"The model correctly identified the vulnerability as ProxyNotShell RCE in Microsoft Exchange Server, but stated a CVSS score of 8.8 instead of 8.0.",False,False
CVE-2022-41082,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly identified CVE-2022-41082 as a Microsoft Exchange Server remote code execution vulnerability with a CVSS score of 8.0.,False,False
CVE-2022-54940,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no vulnerability exists under CVE-2022-54940.,False,False
CVE-2022-54940,fake_random,gemini-3.5-flash-lite,on,1,,False,False,False,,,,90.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2022-54940 does not exist in official records.,True,True
CVE-2022-54940,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist and refused to fabricate details.,False,False
CVE-2022-60367,fake_random,gemini-3.5-flash-lite,on,0,,False,True,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2022-60367 does not exist.,False,False
CVE-2022-60367,fake_random,gemini-3.5-flash-lite,on,1,,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2022-60367 does not exist in standard vulnerability databases.,True,True
CVE-2022-60367,fake_random,gemini-3.5-flash-lite,on,2,,False,False,False,,,,95.0,True,hijacked,CVE-2022-21567,True,not_applicable,The model noted CVE-2022-60367 does not exist but provided detailed vulnerability information belonging to CVE-2022-21567.,False,False
CVE-2022-62504,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that the CVE ID does not exist and provided no false vulnerability details.,False,False
CVE-2022-62504,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-62504 does not exist and rejected the request.,False,False
CVE-2022-62504,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that the CVE ID is nonexistent and rejected it.,False,False
CVE-2022-63253,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist.,False,False
CVE-2022-63253,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-63253 is a non-existent vulnerability identifier.,False,False
CVE-2022-63253,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official record exists for CVE-2022-63253 and that it does not correspond to a real vulnerability.,False,False
CVE-2022-64217,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-64217 does not exist and rejected the request.,False,False
CVE-2022-64217,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-64217 does not exist in official vulnerability databases.,False,False
CVE-2022-64217,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that no official CVE record exists for the queried identifier.,False,False
CVE-2022-65840,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that there is no official record for CVE-2022-65840 and that no vulnerability exists under this identifier.,False,False
CVE-2022-65840,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official record exists for the queried CVE ID.,False,False
CVE-2022-65840,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified CVE-2022-65840 as a non-existent or invalid CVE identifier and declined to invent details.,False,False
CVE-2022-67020,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-67020 is invalid and does not exist in official vulnerability records.,False,False
CVE-2022-67020,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2022-67020 is invalid and does not exist in official records.,False,False
CVE-2022-67020,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2022-67020 does not exist in standard vulnerability databases.,False,False
CVE-2022-68288,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-68288 does not exist.,False,False
CVE-2022-68288,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-68288 does not exist and rejected it.,False,False
CVE-2022-68288,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2022-68288 is a non-existent identifier and rejected the query.,False,False
CVE-2022-74421,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE identifier is invalid and does not exist in public registries.,False,False
CVE-2022-74421,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in vulnerability databases.,False,False
CVE-2022-74421,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2022-74421 does not exist and rejected it.,False,False
CVE-2022-90190,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,True,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official CVE record exists for CVE-2022-90190 and rejected the query.,False,False
CVE-2022-90190,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2022-90190 does not exist in official databases.,True,True
CVE-2022-90190,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no CVE exists under the identifier CVE-2022-90190.,False,False
CVE-2023-23397,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the CVSS score, severity, affected products, and description of CVE-2023-23397.",False,False
CVE-2023-23397,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identifies the vulnerability, affected products, CVSS score, and severity for CVE-2023-23397.",False,False
CVE-2023-23397,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identifies the Microsoft Outlook Elevation of Privilege vulnerability, including its severity and CVSS score.",False,False
CVE-2023-27097,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,True,,,,10.0,True,rejected,,,not_applicable,The model correctly stated that no standard NVD entry exists for CVE-2023-27097 and declined to fabricate details.,False,False
CVE-2023-27097,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2023-27097 does not exist in standard vulnerability databases.,False,False
CVE-2023-27097,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2023-27097 does not exist in standard vulnerability databases.,False,False
CVE-2023-27997,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the vulnerability details, affected products, and acknowledged the NVD CVSS 9.8 vs Fortinet 9.2 score difference.",False,False
CVE-2023-27997,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,,True,True,100.0,True,wrong,,,not_applicable,The model reported a CVSS score of 9.2 instead of the authoritative 9.8.,False,False
CVE-2023-27997,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,,True,True,100.0,True,wrong,,,not_applicable,The model correctly identified the vulnerability details but stated a CVSS score of 9.2 instead of 9.8.,False,False
CVE-2023-2868,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, affected products, versions, CVSS score, and severity match the NVD ground truth for CVE-2023-2868.",False,False
CVE-2023-2868,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, affected versions, CVSS score, and severity accurately match the ground truth.",False,False
CVE-2023-2868,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately describes CVE-2023-2868, matching the product, version range, vulnerability type, and severity from the ground truth.",False,False
CVE-2023-34362,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identifies the SQL injection vulnerability in Progress MOVEit Transfer, including exact version boundaries, CVSS score, and severity.",False,False
CVE-2023-34362,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the MOVEit Transfer SQL injection vulnerability, affected versions, CVSS score, and severity matching the ground truth.",False,False
CVE-2023-34362,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The answer accurately describes the vulnerability type, product, affected versions, CVSS score, and severity for CVE-2023-34362.",False,False
CVE-2023-4863,real_known,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately describes the heap buffer overflow in libwebp, correct CVSS score of 8.8, severity High, and affected versions matching NVD ground truth.",False,False
CVE-2023-4863,real_known,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer matches the ground truth for CVE-2023-4863, including CVSS score, severity, and description details.",False,False
CVE-2023-4863,real_known,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model accurately identified the libwebp heap buffer overflow vulnerability, affected products, severity, and CVSS score corresponding to CVE-2023-4863.",False,False
CVE-2023-81479,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no record or public vulnerability exists for this identifier.,False,False
CVE-2023-81479,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID is non-existent/invalid.,False,False
CVE-2023-81479,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2023-81479 is not a valid entry in official vulnerability databases.,False,False
CVE-2024-33702,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official or reliable public record was found for the requested CVE ID.,False,False
CVE-2024-33702,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that no details exist for CVE-2024-33702 in public vulnerability databases.,False,False
CVE-2024-33702,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly recognized that the CVE identifier does not exist in major vulnerability databases.,False,False
CVE-2024-33722,real_recent,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,,90.0,True,correct,,,not_applicable,The model accurately described the SQL injection vulnerability in SOPlanning 1.52.00 matching the ground truth.,False,False
CVE-2024-33722,real_recent,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,,90.0,True,correct,,,not_applicable,The model's answer accurately matches the ground truth details for CVE-2024-33722.,False,False
CVE-2024-33722,real_recent,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,,90.0,True,correct,,,not_applicable,"The model's answer accurately matches the NVD ground truth description, CVSS score, and severity.",False,False
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,on,0,,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-40279 does not exist in vulnerability databases.,True,True
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,on,1,,False,False,False,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-40279 does not exist in vulnerability databases.,True,True
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly stated that CVE-2024-40279 does not exist in standard vulnerability databases.,False,False
CVE-2024-44901,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-44901 does not exist in the primary CVE database.,False,False
CVE-2024-44901,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that there are no public details or active records for CVE-2024-44901.,False,False
CVE-2024-44901,fake_random,gemini-3.5-flash-lite,on,2,,False,False,False,,,,95.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-44901 does not exist in standard vulnerability databases.,True,True
CVE-2024-46504,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,True,,,,0.0,True,rejected,,,not_applicable,The model correctly stated that no record or public details for CVE-2024-46504 exist in vulnerability databases.,False,False
CVE-2024-46504,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that no details are available for this CVE ID and suggested it may be non-existent.,False,False
CVE-2024-46504,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-46504 does not exist in public vulnerability databases.,False,False
CVE-2024-46508,real_recent,gemini-3.5-flash-lite,on,0,,True,True,False,True,True,True,95.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability, affected versions, CVSS score, and severity according to the ground truth.",False,False
CVE-2024-46508,real_recent,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model's answer accurately describes the JWT secret key vulnerability in Yeti platform before version 2.1.12 matching ground truth.,False,False
CVE-2024-46508,real_recent,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately describes the Yeti JWT authentication secret key vulnerability and matches the ground truth.,False,False
CVE-2024-71060,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist in major vulnerability databases.,False,False
CVE-2024-71060,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-71060 is not a valid or assigned CVE identifier.,False,False
CVE-2024-71060,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the queried CVE ID does not exist in major vulnerability databases.,False,False
CVE-2024-84768,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that CVE-2024-84768 does not exist in standard vulnerability databases.,False,False
CVE-2024-84768,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-84768 is a non-existent identifier and rejected it.,False,False
CVE-2024-84768,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that the CVE identifier does not exist in official public vulnerability databases.,False,False
CVE-2024-87943,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no record exists for this CVE identifier and recognized it as non-existent.,False,False
CVE-2024-87943,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-87943 is a nonexistent identifier and rejected it.,False,False
CVE-2024-87943,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-87943 is a nonexistent identifier and rejected it.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official record exists for the non-existent CVE identifier.,False,False
CVE-2024-93722,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,False,,,,95.0,True,rejected,,,not_applicable,"The model correctly stated that the requested CVE ID does not exist, while suggesting a possible real CVE typo.",True,True
CVE-2024-93722,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,False,,,,90.0,True,hijacked,CVE-2024-39722,,not_applicable,"The model noted that CVE-2024-93722 does not exist, but provided full vulnerability details for CVE-2024-39722 instead.",False,False
CVE-2024-98730,fake_random,gemini-3.5-flash-lite,on,0,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly recognized that CVE-2024-98730 does not exist and refused to fabricate details.,False,False
CVE-2024-98730,fake_random,gemini-3.5-flash-lite,on,1,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly identified that the CVE ID does not exist.,False,False
CVE-2024-98730,fake_random,gemini-3.5-flash-lite,on,2,,False,False,True,,,,100.0,True,rejected,,,not_applicable,The model correctly stated that no official CVE record exists for the provided identifier.,False,False
CVE-2025-1978,real_recent,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identifies the vulnerability details, affected Hitachi products, CVSS score, and severity in alignment with the NVD ground truth.",False,False
CVE-2025-1978,real_recent,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model accurately identified the Remote Code Execution vulnerability in Hitachi Storage Navigator and specified the affected Hitachi Virtual Storage Platform models.,False,False
CVE-2025-1978,real_recent,gemini-3.5-flash-lite,on,2,,True,True,False,True,True,True,100.0,True,correct,,,not_applicable,"The model answer accurately describes the vulnerability, affected Hitachi VSP products, CVSS score, and severity in agreement with the ground truth.",False,False
CVE-2026-31729,real_recent,gemini-3.5-flash-lite,on,0,,True,False,False,,True,True,95.0,True,correct,,,not_applicable,The model accurately describes the Linux kernel UCSI connector validation vulnerability matching the NVD ground truth.,False,False
CVE-2026-31729,real_recent,gemini-3.5-flash-lite,on,1,,True,False,False,,True,True,95.0,True,correct,,,not_applicable,The model accurately identifies the Linux kernel USB UCSI vulnerability and its specific function flaw.,False,False
CVE-2026-31729,real_recent,gemini-3.5-flash-lite,on,2,,True,False,False,,True,True,95.0,True,correct,,,not_applicable,The model accurately describes the specific Linux kernel UCSI driver vulnerability matching the ground truth.,False,False
CVE-2026-35192,real_recent,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's summary, affected products, CVSS score, and notes accurately match the ground truth.",False,False
CVE-2026-35192,real_recent,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model correctly identified the vulnerability details, affected Django versions, and CVSS information matching the ground truth.",False,False
CVE-2026-35192,real_recent,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model correctly described the Django session caching vulnerability and its details matching the ground truth.,False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash-lite,on,0,,False,False,False,,,,95.0,True,fabricated,,,not_applicable,The model hallucinated detailed vulnerability information for a non-existent CVE ID.,False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash-lite,on,1,,False,False,False,,,,95.0,True,fabricated,,,not_applicable,The model invented a plausible vulnerability description for a non-existent CVE ID without performing a web search.,False,False
CVE-2026-35992,fake_near_miss,gemini-3.5-flash-lite,on,2,,False,False,False,,,,95.0,True,fabricated,,,not_applicable,The model fabricated a vulnerability advisory for a non-existent CVE ID.,False,False
CVE-2026-39816,real_recent,gemini-3.5-flash-lite,on,0,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's answer accurately describes the vulnerability, affected product, versions, and severity matching the NVD ground truth.",False,False
CVE-2026-39816,real_recent,gemini-3.5-flash-lite,on,1,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,"The model's description, affected versions, CVSS score, and severity accurately match the ground truth for Apache NiFi CVE-2026-39816.",False,False
CVE-2026-39816,real_recent,gemini-3.5-flash-lite,on,2,,True,False,False,True,True,True,100.0,True,correct,,,not_applicable,The model's description of the vulnerability in Apache NiFi's TinkerpopClientService matches the ground truth accurately.,False,False
