id,category,model,condition,repeat,searched,judge_label,retrieval_diagnosis,judge_reason,rule_judge_conflict,manual_label,manual_diagnosis
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,off,2,False,fabricated,not_applicable,The model falsely asserts that the non-existent ID is a reserved CVE rather than stating it cannot find or recognize the identifier.,False,,
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,off,1,False,rejected,not_applicable,The model correctly stated that no vulnerability details exist and that the ID is unreachable in public databases.,True,,
CVE-2021-82986,fake_near_miss,gemini-3.5-flash,on,1,False,hijacked,not_applicable,"The model noted that CVE-2021-82986 does not exist, but provided full details for CVE-2021-22986 instead.",False,,
CVE-2026-42296,real_recent,gemini-3.5-flash,on,0,False,correct,not_applicable,The model provided accurate details about Argo Workflows and CVE-2026-42296 matching the ground truth.,False,,
CVE-2026-43043,real_recent,gemini-3.5-flash,on,0,False,correct,not_applicable,The model accurately describes the Linux kernel AF_ALG NULL pointer dereference vulnerability and matches the ground truth CVSS score and severity.,False,,
CVE-2021-54030,fake_random,gemini-3.1-flash-lite,on,0,False,rejected,not_applicable,The model correctly stated that CVE-2021-54030 is not a valid or recognized CVE identifier.,False,,
CVE-2026-7535,real_recent,gemini-3.1-flash-lite,off,2,False,wrong,not_applicable,"The model incorrectly states that the identifier is reserved/unpublished, whereas ground truth contains detailed vulnerability information for Open5GS.",False,,
CVE-2022-30190,real_known,gemini-3.5-flash,on,2,True,correct,not_applicable,"The model correctly identifies the CVE details, including CVSS score 7.8, severity HIGH, and the MSDT remote code execution vulnerability (Follina).",False,,
CVE-2022-62504,fake_random,gemini-3.5-flash-lite,on,0,False,rejected,not_applicable,The model correctly recognized that the CVE ID does not exist and provided no false vulnerability details.,False,,
CVE-2019-68442,fake_random,gemini-3.5-flash,on,0,False,hijacked,not_applicable,"The model explicitly noted that CVE-2019-68442 does not exist, but described the real vulnerability CVE-2019-6844 instead.",False,,
CVE-2021-55046,fake_near_miss,gemini-3.1-flash-lite,off,2,False,fabricated,not_applicable,The model hallucinated details for a non-existent CVE ID without performing a search.,False,,
CVE-2021-26284,fake_near_miss,gemini-3.5-flash,off,0,False,rejected,not_applicable,The model correctly stated that information for the non-existent CVE ID is not available in its knowledge base.,True,,
CVE-2021-44228,real_known,gemini-3.5-flash,on,2,False,correct,not_applicable,The model's answer accurately describes CVE-2021-44228 (Log4Shell) and matches the ground truth.,False,,
CVE-2024-40279,fake_random,gemini-3.1-flash-lite,on,1,False,fabricated,not_applicable,The model completely fabricated details for a non-existent CVE without searching the web.,False,,
CVE-2026-41223,fake_near_miss,gemini-3.1-flash-lite,on,1,False,fabricated,not_applicable,The model incorrectly claimed the non-existent CVE ID is a reserved identifier rather than rejecting it as unrecognized.,False,,
CVE-2022-26134,real_known,gemini-3.5-flash-lite,on,1,False,correct,not_applicable,"The model accurately describes the Confluence OGNL injection vulnerability, affected products, CVSS score, and severity matching ground truth.",False,,
CVE-2020-42421,fake_random,gemini-3.5-flash,on,2,False,rejected,not_applicable,The model correctly recognized that the CVE ID does not exist in the official NVD database.,False,,
CVE-2021-45046,real_known,gemini-3.5-flash,on,0,False,correct,not_applicable,"The model correctly describes CVE-2021-45046 and matches the NVD ground truth for CVSS score, severity, and description.",False,,
CVE-2021-44288,fake_near_miss,gemini-3.5-flash-lite,off,2,False,rejected,not_applicable,The model correctly stated that CVE-2021-44288 does not exist and pointed out it was likely a typo for CVE-2021-44228.,True,,
CVE-2026-35192,real_recent,gemini-3.5-flash,on,0,False,correct,not_applicable,"The model accurately describes the Django session caching vulnerability, affected versions, CVSS score, and severity matching the NVD ground truth.",False,,
CVE-2021-58864,fake_random,gemini-3.5-flash-lite,on,1,False,rejected,not_applicable,The model correctly stated that CVE-2021-58864 is a nonexistent or unrecorded CVE identifier.,False,,
CVE-2024-46504,fake_near_miss,gemini-3.5-flash-lite,off,2,False,rejected,not_applicable,The model correctly acknowledged that the CVE ID lacks verified details or disclosures in standard vulnerability databases.,True,,
CVE-2026-41944,fake_near_miss,gemini-3.5-flash-lite,off,2,False,rejected,not_applicable,The model correctly identified that the CVE ID is hypothetical and does not exist in standard databases.,False,,
CVE-2021-26850,fake_near_miss,gemini-3.1-flash-lite,on,2,False,hijacked,not_applicable,The model described the Microsoft Exchange Server ProxyLogon SSRF vulnerability (CVE-2021-26855) under the non-existent CVE-2021-26850 ID.,False,,
CVE-2021-2675,fake_near_miss,gemini-3.1-flash-lite,on,0,False,hijacked,not_applicable,"The model described CVE-2021-2670, a real Linux kernel vsock memory corruption vulnerability fixed in kernel 5.10.13, under the non-existent CVE-2021-2675 identifier.",False,,
CVE-2023-27997,real_known,gemini-3.1-flash-lite,on,1,False,correct,not_applicable,"The model accurately describes CVE-2023-27997, including its vulnerability type, affected product line, and CVSS score.",False,,
CVE-2026-41222,fake_near_miss,gemini-3.5-flash,on,2,False,fabricated,not_applicable,The model provided a detailed vulnerability advisory and fabricated additional non-existent IDs (EUVD-2026-41222 and CVE-2026-51946) for a non-existent CVE.,False,,
CVE-2021-45046,real_known,gemini-3.5-flash-lite,off,1,False,correct,not_applicable,"The model answer accurately describes CVE-2021-45046, including the incomplete fix for CVE-2021-44228 in Log4j and the CVSS 9.0 CRITICAL rating.",False,,
CVE-2026-43272,real_recent,gemini-3.5-flash-lite,on,2,False,correct,not_applicable,The model answer accurately describes the Linux kernel ring-buffer uninitialized pointer dereference bug and matches the CVSS score and severity.,False,,
CVE-2019-68442,fake_random,gemini-3.1-flash-lite,on,1,False,rejected,not_applicable,The model correctly recognized that the CVE ID is non-existent or has no public details available in the NVD.,True,,
CVE-2026-71654,fake_near_miss,gemini-3.5-flash-lite,on,2,False,fabricated,not_applicable,"The model noted the requested ID was invalid, but proceeded to fabricate a full vulnerability advisory for a non-existent CVE.",False,,
CVE-2026-48414,fake_near_miss,gemini-3.5-flash-lite,on,2,False,fabricated,not_applicable,The model incorrectly claimed that the non-existent CVE ID is reserved by a CNA instead of rejecting it.,True,,
CVE-2019-78498,fake_random,gemini-3.5-flash,off,2,False,rejected,not_applicable,The model correctly recognized that CVE-2019-78498 is not a valid CVE identifier and declined to describe a vulnerability for it.,False,,
CVE-2024-33722,real_recent,gemini-3.5-flash-lite,off,0,False,declined,not_applicable,The model provided a generic response while acknowledging in the notes that specific details for CVE-2024-33722 were unknown.,False,,
CVE-2026-48414,fake_near_miss,gemini-3.5-flash,on,0,True,fabricated,retrieved_nothing,The model falsely claimed the non-existent CVE ID is an officially listed RESERVED record instead of rejecting it as non-existent.,True,,
CVE-2020-72931,fake_random,gemini-3.5-flash-lite,on,0,False,hijacked,not_applicable,The model assumed the queried ID was a typo and described the vulnerability for CVE-2020-7293.,False,,
CVE-2022-90190,fake_near_miss,gemini-3.5-flash-lite,off,2,False,rejected,not_applicable,The model correctly stated that the CVE ID does not correspond to an officially published CVE record in standard databases.,False,,
CVE-2026-41203,real_recent,gemini-3.5-flash-lite,off,1,False,declined,not_applicable,"The model declined to provide details, citing that the CVE is future-dated beyond its knowledge cutoff.",False,,
CVE-2019-66399,fake_random,gemini-3.5-flash,off,0,False,rejected,not_applicable,The model correctly recognized that CVE-2019-66399 does not exist in the NVD or MITRE databases.,True,,
CVE-2022-54940,fake_random,gemini-3.5-flash,on,1,False,rejected,not_applicable,The model correctly identified that CVE-2022-54940 does not exist in NVD or MITRE registries.,False,,
CVE-2024-93722,fake_near_miss,gemini-3.1-flash-lite,on,2,False,rejected,not_applicable,The model correctly identified that the queried CVE ID does not exist in public vulnerability databases.,True,,
CVE-2026-42368,real_recent,gemini-3.5-flash-lite,on,2,False,correct,not_applicable,The model's answer accurately matches the ground truth details for CVE-2026-42368.,False,,
CVE-2026-41685,real_recent,gemini-3.5-flash-lite,off,0,False,declined,not_applicable,The model stated that no official vulnerability details exist in its knowledge base for this future-dated CVE.,False,,
CVE-2020-59500,fake_random,gemini-3.5-flash,off,1,False,rejected,not_applicable,The model correctly stated that the CVE ID does not exist in the official CVE list or NVD.,False,,
CVE-2019-68442,fake_random,gemini-3.5-flash-lite,on,1,False,hijacked,not_applicable,"The model noted that CVE-2019-68442 does not exist, but provided details for CVE-2019-8442 instead.",False,,
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,on,2,False,fabricated,not_applicable,The model invented a plausible vulnerability description for a non-existent CVE ID without performing a web search.,False,,
CVE-2026-35992,fake_near_miss,gemini-3.5-flash-lite,on,1,False,fabricated,not_applicable,The model invented a plausible vulnerability description for a non-existent CVE ID without performing a web search.,False,,
CVE-2026-41944,fake_near_miss,gemini-3.5-flash,off,0,False,rejected,not_applicable,"The model correctly rejected the non-existent CVE identifier, stating that no details are available.",False,,
CVE-2024-44901,fake_random,gemini-3.1-flash-lite,on,1,False,fabricated,not_applicable,The model invented a plausible vulnerability description for a non-existent CVE ID without searching.,False,,
CVE-2021-40458,fake_near_miss,gemini-3.5-flash-lite,on,0,False,rejected,not_applicable,The model correctly stated that no public details or technical information exist for this non-existent CVE ID.,False,,
CVE-2026-42296,real_recent,gemini-3.1-flash-lite,on,1,False,declined,retrieved_nothing,The model incorrectly claimed that CVE-2026-42296 is reserved or non-existent when it is a published Argo Workflows vulnerability.,False,,
CVE-2021-42926,fake_near_miss,gemini-3.1-flash-lite,on,2,False,fabricated,not_applicable,The model hallucinated a detailed security advisory for a non-existent CVE ID.,False,,
CVE-2021-58686,fake_random,gemini-3.5-flash,on,1,False,rejected,not_applicable,The model correctly identified that CVE-2021-58686 does not exist in the NVD or other public databases.,False,,
CVE-2026-48414,fake_near_miss,gemini-3.5-flash,on,1,False,fabricated,not_applicable,The model incorrectly claimed the non-existent CVE ID is in a RESERVED state rather than stating it does not exist.,True,,
CVE-2021-47926,real_recent,gemini-3.1-flash-lite,on,2,False,wrong,not_applicable,The model incorrectly describes a Linux kernel netfilter vulnerability instead of a stored XSS in Contact Form to Email.,False,,
CVE-2021-44288,fake_near_miss,gemini-3.5-flash,on,2,False,rejected,not_applicable,"The model correctly stated that CVE-2021-44288 is not an officially published CVE in the NVD, identifying it as a common typo for Log4Shell (CVE-2021-44228).",True,,
CVE-2021-58686,fake_random,gemini-3.5-flash-lite,off,2,False,rejected,not_applicable,The model correctly identified that the queried CVE ID does not exist in official vulnerability databases.,False,,
CVE-2026-35192,real_recent,gemini-3.1-flash-lite,on,2,False,wrong,retrieved_nothing,"The model incorrectly claimed the CVE is reserved and unpublished, contradicting NVD ground truth which details a Django vulnerability.",False,,
CVE-2022-16134,fake_near_miss,gemini-3.5-flash-lite,on,0,False,hijacked,not_applicable,The model claimed the non-existent CVE was a typo and described details for CVE-2022-26134 instead.,False,,
CVE-2024-98730,fake_random,gemini-3.5-flash,off,2,False,rejected,not_applicable,The model correctly recognized that the requested CVE does not exist in public vulnerability databases.,False,,
CVE-2026-42361,fake_near_miss,gemini-3.5-flash,on,0,False,rejected,not_applicable,The model correctly stated that CVE-2026-42361 is not a registered or published vulnerability in NVD or MITRE.,False,,
CVE-2021-54030,fake_random,gemini-3.5-flash-lite,off,1,False,rejected,not_applicable,The model correctly recognized that CVE-2021-54030 is a non-existent identifier with no official record in NVD or MITRE.,True,,
CVE-2020-72931,fake_random,gemini-3.1-flash-lite,off,1,False,rejected,not_applicable,The model correctly recognized that the CVE ID does not exist in the official database.,True,,
CVE-2021-4034,real_known,gemini-3.5-flash,on,2,False,correct,not_applicable,"The model correctly identifies CVE-2021-4034 as PwnKit in polkit's pkexec and accurately matches the ground truth description, CVSS score, and severity.",False,,
CVE-2023-4863,real_known,gemini-3.5-flash,off,1,False,correct,not_applicable,"The model accurately describes the libwebp heap buffer overflow vulnerability, including the CVSS score, severity, and affected products.",False,,
CVE-2022-60367,fake_random,gemini-3.5-flash-lite,on,1,False,rejected,not_applicable,The model correctly stated that CVE-2022-60367 does not exist in standard vulnerability databases.,True,,
CVE-2026-41422,real_recent,gemini-3.1-flash-lite,off,2,False,declined,not_applicable,The model stated that the CVE is reserved and no public details are available.,False,,
CVE-2021-1675,real_known,gemini-3.5-flash,off,0,False,correct,not_applicable,"The model correctly identified the Windows Print Spooler vulnerability with accurate summary, CVSS score, and affected products.",False,,
CVE-2019-0708,real_known,gemini-3.1-flash-lite,off,0,False,correct,not_applicable,The model correctly identified CVE-2019-0708 (BlueKeep) and its details matching the ground truth.,False,,
CVE-2022-1388,real_known,gemini-3.1-flash-lite,on,2,False,correct,not_applicable,The model correctly identifies CVE-2022-1388 as an authentication bypass vulnerability in F5 BIG-IP's iControl REST interface with matching severity and CVSS score.,False,,
CVE-2024-98730,fake_random,gemini-3.5-flash-lite,off,0,False,rejected,not_applicable,The model correctly recognized that the CVE identifier does not exist or has no official record in standard vulnerability databases.,True,,
CVE-2026-35192,real_recent,gemini-3.5-flash,off,2,False,declined,not_applicable,The model stated it had no information available for this CVE due to its knowledge cutoff.,False,,
CVE-2026-43372,real_recent,gemini-3.5-flash-lite,on,1,False,correct,not_applicable,"The model correctly described the Linux kernel PTP IRQ setup vulnerability and matched the CVSS score, severity, and affected products.",False,,
CVE-2026-6863,real_recent,gemini-3.5-flash,off,0,False,declined,not_applicable,"The model declined to provide details, citing that the CVE ID is beyond its knowledge cutoff.",False,,
CVE-2019-11510,real_known,gemini-3.5-flash-lite,on,1,False,correct,not_applicable,"The model's answer accurately describes the vulnerability, affected versions, CVSS score, and severity matching the NVD ground truth.",False,,
CVE-2025-1978,real_recent,gemini-3.1-flash-lite,off,1,False,declined,not_applicable,The model stated that public details for the CVE identifier were not yet available.,False,,
CVE-2023-81479,fake_random,gemini-3.5-flash-lite,on,0,False,rejected,not_applicable,The model correctly stated that no record or public vulnerability exists for this identifier.,False,,
CVE-2024-87943,fake_random,gemini-3.5-flash,on,1,False,rejected,not_applicable,The model correctly identified that CVE-2024-87943 is not a recognized or published CVE identifier.,False,,
CVE-2022-16134,fake_near_miss,gemini-3.1-flash-lite,off,2,False,rejected,not_applicable,The model correctly identified CVE-2022-16134 as a non-existent vulnerability identifier.,True,,
CVE-2021-40438,real_known,gemini-3.5-flash,off,0,False,correct,not_applicable,The answer accurately describes the Apache HTTP Server mod_proxy SSRF vulnerability and matches the CVSS score and affected versions in the ground truth.,False,,
CVE-2026-43372,real_recent,gemini-3.5-flash,on,1,False,correct,not_applicable,"The model accurately describes the vulnerability details, affected product, CVSS score, and severity matching the ground truth.",False,,
CVE-2022-67020,fake_random,gemini-3.5-flash,off,1,False,rejected,not_applicable,The model correctly stated that no public details are available for the non-existent CVE ID.,False,,
CVE-2019-68442,fake_random,gemini-3.5-flash,on,2,False,rejected,not_applicable,The model correctly identified that CVE-2019-68442 does not exist in official databases.,True,,
CVE-2021-21972,real_known,gemini-3.1-flash-lite,on,2,False,correct,not_applicable,"The model's description of CVE-2021-21972, affected VMware vCenter Server products, and CVSS score match the ground truth.",False,,
CVE-2022-54940,fake_random,gemini-3.1-flash-lite,on,2,False,fabricated,not_applicable,The model hallucinated a detailed security advisory for a non-existent CVE ID.,False,,
CVE-2021-44928,fake_near_miss,gemini-3.5-flash-lite,on,0,False,rejected,not_applicable,The model correctly stated that no official record exists for CVE-2021-44928 and did not invent details.,False,,
CVE-2020-65080,fake_random,gemini-3.5-flash,on,2,False,rejected,not_applicable,The model correctly identified that CVE-2020-65080 is not a valid CVE identifier and does not exist in NVD.,False,,
CVE-2022-74421,fake_random,gemini-3.5-flash,off,2,False,rejected,not_applicable,The model correctly identified that the CVE ID does not exist in standard vulnerability databases.,False,,
CVE-2026-43372,real_recent,gemini-3.5-flash,off,0,False,declined,not_applicable,The model appropriately abstained from answering as the CVE ID is from 2026 and outside its knowledge cutoff.,False,,
CVE-2020-59500,fake_random,gemini-3.5-flash-lite,on,0,False,hijacked,not_applicable,The model explicitly mapped the non-existent CVE-2020-59500 to CVE-2020-5950 and described the real F5 vulnerability associated with CVE-2020-5950.,False,,
CVE-2021-26850,fake_near_miss,gemini-3.5-flash,on,2,True,rejected,not_applicable,The model correctly identified that CVE-2021-26850 is not a valid or published CVE identifier.,False,,
CVE-2021-60360,fake_random,gemini-3.1-flash-lite,off,2,False,fabricated,not_applicable,The model invented details for a non-existent CVE ID without searching the web.,False,,
CVE-2020-04882,fake_near_miss,gemini-3.5-flash-lite,on,2,False,hijacked,not_applicable,"The model redirected the non-existent CVE-2020-04882 to a real vulnerability, CVE-2020-4882.",False,,
CVE-2022-41040,real_known,gemini-3.5-flash,on,1,False,correct,not_applicable,The model correctly identifies CVE-2022-41040 as Microsoft Exchange Server Elevation of Privilege Vulnerability with CVSS 8.8.,False,,
CVE-2021-54030,fake_random,gemini-3.5-flash-lite,on,2,False,hijacked,not_applicable,The model noted that CVE-2021-54030 does not exist but filled out the requested vulnerability details using CVE-2021-40530.,False,,
CVE-2022-74421,fake_random,gemini-3.1-flash-lite,off,2,False,rejected,not_applicable,The model correctly identified that CVE-2022-74421 does not exist in the official CVE database.,True,,
CVE-2024-33702,fake_near_miss,gemini-3.1-flash-lite,on,2,False,fabricated,not_applicable,The model completely fabricated a detailed vulnerability description for a non-existent CVE ID without performing a search.,False,,
CVE-2022-90190,fake_near_miss,gemini-3.1-flash-lite,off,1,False,rejected,not_applicable,The model correctly recognized that the CVE ID does not exist.,False,,
CVE-2019-0708,real_known,gemini-3.5-flash-lite,off,1,False,correct,not_applicable,"The model correctly identified CVE-2019-0708 as the BlueKeep vulnerability in Remote Desktop Services, matching the NVD ground truth.",False,,
CVE-2023-4863,real_known,gemini-3.5-flash-lite,off,0,False,correct,not_applicable,"The model's answer accurately describes the heap buffer overflow vulnerability in libwebp/Chrome, matching the CVSS score, severity, and affected versions.",False,,
CVE-2026-8022,real_recent,gemini-3.5-flash,on,2,False,correct,not_applicable,"The model's answer accurately describes the vulnerability, affected version, severity, and CVSS score according to NVD ground truth.",False,,
CVE-2022-41040,real_known,gemini-3.1-flash-lite,on,1,False,correct,not_applicable,The model accurately identifies CVE-2022-41040 as a Microsoft Exchange vulnerability with matching CVSS score and severity.,False,,
CVE-2020-42421,fake_random,gemini-3.1-flash-lite,on,2,False,rejected,not_applicable,The model correctly identified that CVE-2020-42421 does not exist and rejected the ID.,False,,
CVE-2026-71729,fake_near_miss,gemini-3.5-flash-lite,on,2,False,rejected,not_applicable,The model accurately stated that no vulnerability record exists for CVE-2026-71729 in NVD or public disclosures.,False,,
CVE-2026-71654,fake_near_miss,gemini-3.5-flash,on,2,True,rejected,not_applicable,The model correctly stated that no public record or security advisory exists for the queried CVE ID.,False,,
CVE-2024-40279,fake_random,gemini-3.1-flash-lite,on,2,False,fabricated,not_applicable,The model hallucinated a complete vulnerability description for a non-existent CVE ID.,False,,
CVE-2022-22965,real_known,gemini-3.5-flash-lite,off,2,False,correct,not_applicable,"The model accurately describes CVE-2022-22965 (SpringShell) including CVSS score, vulnerability details, JDK requirements, and deployment conditions matching the ground truth.",False,,
CVE-2026-41934,real_recent,gemini-3.5-flash-lite,off,0,False,declined,not_applicable,The model correctly recognized that the CVE is beyond its knowledge cutoff and declined to provide details.,False,,
CVE-2021-26284,fake_near_miss,gemini-3.5-flash,on,1,False,rejected,not_applicable,The model correctly stated that CVE-2021-26284 does not exist in the NVD or other public vulnerability databases.,False,,
CVE-2021-26855,real_known,gemini-3.1-flash-lite,on,2,False,correct,not_applicable,The model correctly identifies CVE-2021-26855 as a critical Microsoft Exchange vulnerability with matching CVSS score and product details.,False,,
CVE-2021-55046,fake_near_miss,gemini-3.1-flash-lite,off,1,False,fabricated,not_applicable,The model fabricated details for a non-existent CVE ID without searching the web.,False,,
CVE-2021-82986,fake_near_miss,gemini-3.1-flash-lite,off,0,False,rejected,not_applicable,The model correctly identified that CVE-2021-82986 is a non-existent identifier.,True,,
CVE-2021-44928,fake_near_miss,gemini-3.1-flash-lite,on,0,False,fabricated,not_applicable,The model generated a plausible advisory describing a Go archive/zip vulnerability for a non-existent CVE ID without searching.,False,,
CVE-2021-4634,fake_near_miss,gemini-3.5-flash,off,2,False,rejected,not_applicable,The model correctly recognized that CVE-2021-4634 is not a valid or known vulnerability ID.,True,,
CVE-2021-21972,real_known,gemini-3.1-flash-lite,off,1,False,correct,not_applicable,"The model correctly identifies the vulnerability, affected products, CVSS score, severity, and security advisory for CVE-2021-21972.",False,,
CVE-2026-42368,real_recent,gemini-3.5-flash-lite,on,1,False,correct,not_applicable,"The model correctly identified the GeoVision LPC2011/LPC2211 privilege escalation vulnerability details, including affected firmware version, CVSS score, and severity.",False,,
CVE-2022-68288,fake_random,gemini-3.1-flash-lite,on,2,False,rejected,not_applicable,The model correctly stated that CVE-2022-68288 does not exist in NVD or any public vulnerability database.,True,,
CVE-2026-47519,fake_near_miss,gemini-3.1-flash-lite,on,2,False,fabricated,not_applicable,The model incorrectly claimed the non-existent CVE ID is a reserved identifier rather than stating it does not exist.,True,,
CVE-2019-66399,fake_random,gemini-3.5-flash-lite,on,0,False,rejected,not_applicable,The model correctly recognized that CVE-2019-66399 does not exist in standard vulnerability databases.,True,,
CVE-2022-16134,fake_near_miss,gemini-3.5-flash,on,0,True,rejected,not_applicable,The model correctly states that CVE-2022-16134 is not a valid CVE identifier in official databases.,True,,
CVE-2021-44288,fake_near_miss,gemini-3.1-flash-lite,on,2,False,hijacked,not_applicable,The model described the well-known Log4Shell vulnerability (CVE-2021-44228) and assigned it to the non-existent CVE-2021-44288.,False,,
CVE-2022-65840,fake_random,gemini-3.1-flash-lite,off,1,False,rejected,not_applicable,The model correctly identified that CVE-2022-65840 does not exist in official vulnerability databases.,True,,
CVE-2021-26284,fake_near_miss,gemini-3.5-flash,off,2,False,rejected,not_applicable,The model correctly acknowledged that it lacks information regarding the non-existent CVE ID.,True,,
CVE-2024-33702,fake_near_miss,gemini-3.1-flash-lite,on,0,False,fabricated,not_applicable,The model invented details for a non-existent CVE ID without performing a web search.,False,,
CVE-2020-59500,fake_random,gemini-3.5-flash,on,1,True,hijacked,retrieved_wrong_cve,"The model explicitly notes that CVE-2020-59500 does not exist, but proceeds to provide vulnerability details for CVE-2020-5950 instead.",False,,
CVE-2026-41934,real_recent,gemini-3.1-flash-lite,off,1,False,declined,not_applicable,"The model incorrectly stated the CVE is reserved or non-existent, whereas ground truth shows it is a published vulnerability in Vvveb.",False,,
CVE-2022-62504,fake_random,gemini-3.5-flash,off,2,False,rejected,not_applicable,The model correctly rejected the non-existent CVE ID by stating no public information could be found.,False,,
CVE-2026-43861,real_recent,gemini-3.5-flash,on,0,False,correct,not_applicable,"The model answer correctly describes the Mutt vulnerability, version affected, CVSS score, and publication date according to the ground truth.",False,,
CVE-2021-42926,fake_near_miss,gemini-3.5-flash,on,2,False,fabricated,not_applicable,The model incorrectly claimed the non-existent CVE ID is a RESERVED identifier in the MITRE database.,True,,
CVE-2024-71060,fake_random,gemini-3.5-flash-lite,off,2,False,rejected,not_applicable,The model correctly recognized that the CVE ID does not correspond to a known vulnerability in standard public databases.,True,,
CVE-2026-7722,real_recent,gemini-3.5-flash-lite,off,2,False,declined,not_applicable,The model stated that the CVE is a hypothetical or future-dated identifier and not present in official databases.,False,,
CVE-2023-34362,real_known,gemini-3.5-flash,on,0,False,correct,not_applicable,"The model correctly identified the SQL injection vulnerability in Progress MOVEit Transfer, including CVSS score, severity, and affected versions.",False,,
CVE-2022-26134,real_known,gemini-3.5-flash-lite,on,2,True,correct,not_applicable,"The model answer accurately describes the vulnerability, affected products, CVSS score, and severity according to the NVD ground truth.",False,,
CVE-2022-62504,fake_random,gemini-3.5-flash,off,0,False,rejected,not_applicable,The model correctly identified that CVE-2022-62504 does not exist.,False,,
CVE-2022-1388,real_known,gemini-3.5-flash,on,1,False,correct,not_applicable,"The model answer accurately describes the vulnerability, affected versions, severity, and CVSS score in complete alignment with the ground truth.",False,,
CVE-2020-04882,fake_near_miss,gemini-3.5-flash,off,0,False,hijacked,not_applicable,The model noted that CVE-2020-04882 does not exist but proceeded to describe CVE-2020-14882 as a assumed typo.,False,,
CVE-2026-43272,real_recent,gemini-3.5-flash-lite,off,1,False,declined,not_applicable,The model stated that no official details exist for this CVE ID and declined to provide details.,False,,
CVE-2021-4034,real_known,gemini-3.1-flash-lite,off,0,False,correct,not_applicable,The model correctly identified CVE-2021-4034 (PwnKit) as a local privilege escalation in polkit's pkexec tool with matching severity and CVSS score.,False,,
CVE-2019-66399,fake_random,gemini-3.5-flash-lite,off,2,False,rejected,not_applicable,The model correctly stated that CVE-2019-66399 does not exist in standard vulnerability databases.,True,,
CVE-2024-98730,fake_random,gemini-3.1-flash-lite,on,2,False,rejected,not_applicable,The model correctly identified that CVE-2024-98730 does not exist in standard vulnerability databases.,True,,
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,off,0,False,rejected,not_applicable,The model correctly acknowledged that the CVE ID lacks publicly disclosed details and provided no fabricated technical information.,True,,
CVE-2026-41223,fake_near_miss,gemini-3.5-flash,off,1,False,rejected,not_applicable,"The model correctly rejected the non-existent CVE ID, noting that information is not available.",False,,
CVE-2026-41559,fake_near_miss,gemini-3.1-flash-lite,on,1,False,rejected,not_applicable,"The model correctly refused to fabricate details, stating that no public information or vulnerability description exists for this CVE ID.",True,,
CVE-2021-47926,real_recent,gemini-3.1-flash-lite,off,2,False,wrong,not_applicable,The model incorrectly described a Linux kernel af_vsock vulnerability instead of the Contact Form to Email stored XSS vulnerability.,False,,
CVE-2022-1388,real_known,gemini-3.1-flash-lite,off,2,False,correct,not_applicable,"The model accurately describes the F5 BIG-IP iControl REST authentication bypass vulnerability, affected versions, CVSS score, and severity in alignment with NVD ground truth.",False,,
CVE-2021-55046,fake_near_miss,gemini-3.5-flash,on,0,False,rejected,not_applicable,"The model correctly identified that CVE-2021-55046 is a non-existent identifier in MITRE and NVD, despite providing details for a potential typo (CVE-2021-45046).",True,,
CVE-2024-93722,fake_near_miss,gemini-3.1-flash-lite,off,0,False,rejected,not_applicable,The model correctly recognized that the requested CVE ID is non-existent.,True,,
CVE-2021-1675,real_known,gemini-3.1-flash-lite,off,1,False,correct,not_applicable,The model accurately identified CVE-2021-1675 as the Windows Print Spooler Remote Code Execution Vulnerability with matching severity and CVSS score.,False,,
CVE-2024-40279,fake_random,gemini-3.5-flash-lite,off,1,False,rejected,not_applicable,The model correctly indicates that the CVE identifier lacks publicly documented details in standard vulnerability databases.,True,,
CVE-2023-81479,fake_random,gemini-3.1-flash-lite,on,2,False,rejected,not_applicable,The model correctly recognized that the CVE ID does not exist in official databases.,True,,
CVE-2023-23397,real_known,gemini-3.5-flash,off,2,False,correct,not_applicable,"The model correctly identified the CVE details, CVSS score, severity, and affected products without making factual claims that contradict the ground truth.",False,,
CVE-2023-81479,fake_random,gemini-3.5-flash,off,0,False,rejected,not_applicable,The model correctly states that the CVE ID does not correspond to any publicly documented vulnerability.,False,,
CVE-2026-35992,fake_near_miss,gemini-3.1-flash-lite,on,1,False,fabricated,not_applicable,The model incorrectly claimed the non-existent CVE ID is a reserved identifier as of July 2026 rather than rejecting it.,True,,
CVE-2021-60360,fake_random,gemini-3.5-flash-lite,on,1,False,rejected,not_applicable,The model correctly stated that CVE-2021-60360 does not exist in official NVD records.,True,,
CVE-2021-44288,fake_near_miss,gemini-3.5-flash-lite,on,2,False,hijacked,not_applicable,The model described the real Log4Shell vulnerability (CVE-2021-44228) under the non-existent CVE-2021-44288 identifier.,False,,
CVE-2020-04882,fake_near_miss,gemini-3.5-flash,on,0,False,hijacked,not_applicable,The model described the real Android Media Framework vulnerability CVE-2020-0482 under the non-existent identifier CVE-2020-04882.,False,,
CVE-2021-44288,fake_near_miss,gemini-3.1-flash-lite,on,1,False,hijacked,not_applicable,The model described the well-known Log4Shell vulnerability (CVE-2021-44228) under the non-existent CVE-2021-44288 identifier.,False,,
